,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
104,ECG Study,Resident,MALE,0,resident,Static AOI,V3 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,12375.0,3814.0,13.0,1.0,1.0,1.0,10.0,11977.0,1550.0,5.0,1.0,1.0,13.0,52.0,17.0,30.0,0.0
105,ECG Study,Resident,MALE,0,resident,Static AOI,V6 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,15125.0,700.0,2.0,1.0,1.0,1.0,2.0,15026.0,317.0,1.0,1.0,1.0,2.0,10.0,34.0,32.0,0.0
106,ECG Study,Resident,MALE,0,resident,Static AOI,Information VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,30125.0,33.0,0.0,1.0,0.0,0.0,0.0,30049.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
107,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,11125.0,283.0,1.0,1.0,0.0,1.0,0.0,11010.0,83.0,0.0,0.0,1.0,0.0,4.0,17.0,21.0,0.0
108,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,10375.0,1982.0,7.0,1.0,1.0,1.0,3.0,9894.0,1016.0,3.0,1.0,1.0,7.0,27.0,17.0,38.0,0.0
109,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30049.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
110,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,7875.0,750.0,2.0,1.0,0.0,1.0,0.0,7593.0,184.0,1.0,1.0,1.0,5.0,7.0,50.0,26.0,0.0
111,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,8625.0,2165.0,7.0,1.0,1.0,1.0,5.0,8493.0,717.0,2.0,1.0,1.0,9.0,28.0,17.0,26.0,0.0
112,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,9375.0,217.0,1.0,1.0,0.0,1.0,0.0,8676.0,67.0,0.0,1.0,1.0,2.0,4.0,17.0,17.0,0.0
113,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,8125.0,333.0,1.0,1.0,1.0,1.0,2.0,8360.0,67.0,0.0,1.0,1.0,3.0,4.0,17.0,17.0,0.0
114,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,9625.0,366.0,1.0,1.0,1.0,1.0,2.0,8977.0,166.0,1.0,1.0,1.0,5.0,9.0,16.0,18.0,0.0
115,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 VTach,142576,30066,Ventricular tachycardia,142576.0,30066.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30049.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
116,ECG Study,Resident,MALE,0,resident,Stimulus,Wolf Parkinson White syndrome,36064,30139,,,,,,,,,,,,,,,,,,,,
117,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,13375.0,750.0,2.0,1.0,1.0,1.0,2.0,13052.0,267.0,1.0,1.0,1.0,5.0,11.0,17.0,24.0,0.0
118,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,12875.0,1316.0,4.0,1.0,1.0,1.0,3.0,13668.0,416.0,1.0,1.0,1.0,4.0,16.0,17.0,26.0,0.0
119,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,4875.0,783.0,3.0,1.0,1.0,1.0,2.0,12203.0,283.0,1.0,1.0,1.0,4.0,10.0,50.0,28.0,0.0
120,ECG Study,Resident,MALE,0,resident,Static AOI,1 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,875.0,2449.0,8.0,1.0,1.0,1.0,3.0,536.0,1099.0,4.0,1.0,1.0,6.0,33.0,117.0,33.0,0.0
121,ECG Study,Resident,MALE,0,resident,Static AOI,aVR WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,7125.0,433.0,1.0,1.0,1.0,1.0,2.0,6286.0,200.0,1.0,1.0,1.0,4.0,6.0,17.0,33.0,0.0
122,ECG Study,Resident,MALE,0,resident,Static AOI,V1 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,7875.0,1049.0,3.0,1.0,1.0,1.0,2.0,7853.0,650.0,2.0,1.0,1.0,3.0,10.0,50.0,65.0,0.0
123,ECG Study,Resident,MALE,0,resident,Static AOI,V4 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,8375.0,866.0,3.0,1.0,1.0,1.0,2.0,8386.0,433.0,1.0,1.0,1.0,2.0,11.0,16.0,39.0,0.0
124,ECG Study,Resident,MALE,0,resident,Static AOI,2 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,2375.0,3048.0,10.0,1.0,1.0,1.0,5.0,2186.0,1032.0,3.0,1.0,1.0,10.0,35.0,33.0,29.0,0.0
125,ECG Study,Resident,MALE,0,resident,Static AOI,aVL WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,3625.0,416.0,1.0,1.0,0.0,1.0,0.0,3453.0,100.0,0.0,0.0,1.0,0.0,3.0,17.0,33.0,0.0
126,ECG Study,Resident,MALE,0,resident,Static AOI,V2 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,4125.0,1449.0,5.0,1.0,1.0,1.0,8.0,4236.0,617.0,2.0,1.0,1.0,11.0,16.0,16.0,39.0,0.0
127,ECG Study,Resident,MALE,0,resident,Static AOI,V5 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,4375.0,683.0,2.0,1.0,1.0,1.0,3.0,4419.0,217.0,1.0,1.0,1.0,5.0,10.0,17.0,22.0,0.0
128,ECG Study,Resident,MALE,0,resident,Static AOI,3 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,5125.0,1749.0,6.0,1.0,1.0,1.0,4.0,2069.0,650.0,2.0,1.0,1.0,10.0,28.0,17.0,23.0,0.0
129,ECG Study,Resident,MALE,0,resident,Static AOI,aVF WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,375.0,2782.0,9.0,1.0,1.0,1.0,10.0,419.0,967.0,3.0,1.0,1.0,14.0,38.0,17.0,25.0,0.0
130,ECG Study,Resident,MALE,0,resident,Static AOI,V3 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,5875.0,1549.0,5.0,1.0,1.0,1.0,6.0,5986.0,633.0,2.0,1.0,1.0,9.0,14.0,33.0,45.0,0.0
131,ECG Study,Resident,MALE,0,resident,Static AOI,V6 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,10125.0,450.0,1.0,1.0,1.0,1.0,2.0,10119.0,283.0,1.0,1.0,1.0,2.0,6.0,34.0,47.0,0.0
132,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,11875.0,333.0,1.0,1.0,0.0,1.0,0.0,11919.0,167.0,1.0,1.0,1.0,2.0,4.0,17.0,42.0,0.0
133,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,18625.0,466.0,2.0,1.0,1.0,1.0,2.0,18702.0,33.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
134,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 long WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,11625.0,233.0,1.0,1.0,0.0,1.0,0.0,11603.0,217.0,1.0,0.0,1.0,0.0,4.0,17.0,54.0,0.0
135,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,125.0,1965.0,7.0,1.0,1.0,1.0,5.0,20.0,566.0,2.0,1.0,1.0,8.0,21.0,16.0,27.0,0.0
136,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,16875.0,683.0,2.0,1.0,1.0,1.0,3.0,16768.0,166.0,1.0,1.0,1.0,6.0,7.0,17.0,24.0,0.0
137,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,17625.0,1866.0,6.0,1.0,1.0,1.0,2.0,16802.0,1184.0,4.0,1.0,1.0,5.0,23.0,50.0,51.0,0.0
138,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,26375.0,316.0,1.0,1.0,0.0,1.0,0.0,14118.0,100.0,0.0,1.0,1.0,2.0,3.0,17.0,33.0,0.0
139,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,25875.0,150.0,0.0,1.0,0.0,1.0,0.0,30116.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
140,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 WPW,36064,30139,Wolf Parkinson White syndrome,36064.0,30139.0,19125.0,283.0,1.0,1.0,1.0,1.0,2.0,18552.0,83.0,0.0,1.0,1.0,3.0,4.0,17.0,21.0,0.0
141,ECG Study,Resident,MALE,0,resident,Stimulus,Ventricular paced rhythm,214225,30056,,,,,,,,,,,,,,,,,,,,
142,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,13375.0,100.0,0.0,1.0,0.0,1.0,0.0,13448.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
143,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,13875.0,1333.0,4.0,1.0,0.0,1.0,0.0,13314.0,466.0,2.0,1.0,1.0,4.0,22.0,33.0,21.0,0.0
144,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,30125.0,50.0,0.0,1.0,0.0,0.0,0.0,3848.0,33.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
145,ECG Study,Resident,MALE,0,resident,Static AOI,1 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,1625.0,2083.0,7.0,1.0,1.0,1.0,4.0,1449.0,934.0,3.0,1.0,1.0,7.0,24.0,17.0,39.0,0.0
146,ECG Study,Resident,MALE,0,resident,Static AOI,aVR VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,2625.0,3466.0,12.0,1.0,1.0,1.0,7.0,2615.0,1933.0,6.0,1.0,1.0,8.0,45.0,33.0,43.0,0.0
147,ECG Study,Resident,MALE,0,resident,Static AOI,V1 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,6125.0,3483.0,12.0,1.0,1.0,1.0,6.0,5998.0,2383.0,8.0,1.0,1.0,7.0,44.0,33.0,54.0,0.0
148,ECG Study,Resident,MALE,0,resident,Static AOI,V4 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,21125.0,983.0,3.0,1.0,0.0,1.0,0.0,21064.0,351.0,1.0,1.0,1.0,5.0,11.0,67.0,32.0,0.0
149,ECG Study,Resident,MALE,0,resident,Static AOI,2 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,875.0,2816.0,9.0,1.0,1.0,1.0,8.0,783.0,1032.0,3.0,1.0,1.0,17.0,40.0,16.0,26.0,0.0
150,ECG Study,Resident,MALE,0,resident,Static AOI,aVL VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,1125.0,1950.0,6.0,1.0,1.0,1.0,4.0,333.0,633.0,2.0,1.0,1.0,12.0,27.0,17.0,23.0,0.0
151,ECG Study,Resident,MALE,0,resident,Static AOI,V2 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,19125.0,1267.0,4.0,1.0,1.0,1.0,3.0,18931.0,766.0,3.0,1.0,1.0,6.0,18.0,33.0,43.0,0.0
152,ECG Study,Resident,MALE,0,resident,Static AOI,V5 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,18375.0,1766.0,6.0,1.0,1.0,1.0,4.0,18481.0,1017.0,3.0,1.0,1.0,12.0,28.0,50.0,36.0,0.0
153,ECG Study,Resident,MALE,0,resident,Static AOI,3 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,625.0,2266.0,8.0,1.0,1.0,1.0,5.0,516.0,735.0,2.0,1.0,1.0,10.0,26.0,67.0,28.0,0.0
154,ECG Study,Resident,MALE,0,resident,Static AOI,aVF VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,375.0,917.0,3.0,1.0,1.0,1.0,3.0,366.0,250.0,1.0,1.0,1.0,7.0,10.0,50.0,25.0,0.0
155,ECG Study,Resident,MALE,0,resident,Static AOI,V3 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,17375.0,1667.0,6.0,1.0,1.0,1.0,5.0,17115.0,767.0,3.0,1.0,1.0,7.0,24.0,17.0,32.0,0.0
156,ECG Study,Resident,MALE,0,resident,Static AOI,V6 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,18625.0,1383.0,5.0,1.0,1.0,1.0,3.0,18431.0,583.0,2.0,1.0,1.0,8.0,21.0,33.0,28.0,0.0
157,ECG Study,Resident,MALE,0,resident,Static AOI,Information VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30047.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
158,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,11875.0,83.0,0.0,1.0,0.0,1.0,0.0,30047.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
159,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,17125.0,183.0,1.0,1.0,0.0,1.0,0.0,17148.0,117.0,0.0,1.0,1.0,2.0,3.0,17.0,39.0,0.0
160,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30047.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
161,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,15125.0,1900.0,6.0,1.0,0.0,1.0,0.0,14681.0,700.0,2.0,1.0,1.0,2.0,24.0,50.0,29.0,0.0
162,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,16875.0,217.0,1.0,1.0,0.0,1.0,0.0,16764.0,50.0,0.0,1.0,1.0,3.0,3.0,17.0,17.0,0.0
163,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30047.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
164,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,125.0,183.0,1.0,1.0,0.0,1.0,0.0,16131.0,33.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
165,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,16625.0,217.0,1.0,1.0,0.0,1.0,0.0,16797.0,50.0,0.0,0.0,1.0,0.0,2.0,17.0,25.0,0.0
166,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 VentPaced,214225,30056,Ventricular paced rhythm,214225.0,30056.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30047.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
167,ECG Study,Resident,MALE,0,resident,Stimulus,Left bundle branch block,107493,30076,,,,,,,,,,,,,,,,,,,,
168,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,1625.0,949.0,3.0,1.0,1.0,1.0,2.0,1530.0,283.0,1.0,1.0,1.0,4.0,8.0,33.0,35.0,0.0
169,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,1875.0,983.0,3.0,1.0,1.0,1.0,2.0,1864.0,250.0,1.0,1.0,1.0,5.0,9.0,34.0,28.0,0.0
170,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,10375.0,150.0,0.0,1.0,0.0,1.0,0.0,10380.0,34.0,0.0,0.0,1.0,0.0,2.0,17.0,17.0,0.0
171,ECG Study,Resident,MALE,0,resident,Static AOI,1 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,875.0,1366.0,5.0,1.0,1.0,1.0,2.0,880.0,451.0,2.0,1.0,1.0,4.0,19.0,17.0,24.0,0.0
172,ECG Study,Resident,MALE,0,resident,Static AOI,aVR LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,5125.0,67.0,0.0,1.0,0.0,1.0,0.0,3880.0,67.0,0.0,1.0,1.0,2.0,4.0,17.0,17.0,0.0
173,ECG Study,Resident,MALE,0,resident,Static AOI,V1 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,11625.0,550.0,2.0,1.0,0.0,1.0,0.0,11563.0,167.0,1.0,1.0,1.0,2.0,7.0,33.0,24.0,0.0
174,ECG Study,Resident,MALE,0,resident,Static AOI,V4 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,12875.0,866.0,3.0,1.0,0.0,1.0,0.0,12797.0,283.0,1.0,1.0,1.0,2.0,13.0,17.0,22.0,0.0
175,ECG Study,Resident,MALE,0,resident,Static AOI,2 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,625.0,1665.0,6.0,1.0,1.0,1.0,5.0,498.0,450.0,1.0,1.0,1.0,9.0,19.0,17.0,24.0,0.0
176,ECG Study,Resident,MALE,0,resident,Static AOI,aVL LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,3375.0,1066.0,4.0,1.0,1.0,1.0,4.0,331.0,300.0,1.0,1.0,1.0,6.0,13.0,17.0,23.0,0.0
177,ECG Study,Resident,MALE,0,resident,Static AOI,V2 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,11375.0,883.0,3.0,1.0,1.0,1.0,4.0,11280.0,251.0,1.0,1.0,1.0,6.0,10.0,17.0,25.0,0.0
178,ECG Study,Resident,MALE,0,resident,Static AOI,V5 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,13875.0,683.0,2.0,1.0,1.0,1.0,2.0,13647.0,467.0,2.0,1.0,1.0,4.0,10.0,17.0,47.0,0.0
179,ECG Study,Resident,MALE,0,resident,Static AOI,3 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,10125.0,533.0,2.0,1.0,0.0,1.0,0.0,1314.0,183.0,1.0,1.0,1.0,3.0,5.0,17.0,37.0,0.0
180,ECG Study,Resident,MALE,0,resident,Static AOI,aVF LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,375.0,1066.0,4.0,1.0,1.0,1.0,4.0,281.0,266.0,1.0,1.0,1.0,5.0,11.0,17.0,24.0,0.0
181,ECG Study,Resident,MALE,0,resident,Static AOI,V3 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,12375.0,666.0,2.0,1.0,1.0,1.0,2.0,12230.0,83.0,0.0,1.0,1.0,4.0,4.0,33.0,21.0,0.0
182,ECG Study,Resident,MALE,0,resident,Static AOI,V6 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,14875.0,1349.0,4.0,1.0,1.0,1.0,3.0,13680.0,433.0,1.0,1.0,1.0,7.0,16.0,17.0,27.0,0.0
183,ECG Study,Resident,MALE,0,resident,Static AOI,Information LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30063.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
184,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,9625.0,217.0,1.0,1.0,0.0,1.0,0.0,7763.0,134.0,0.0,1.0,1.0,4.0,5.0,17.0,27.0,0.0
185,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,12375.0,533.0,2.0,1.0,1.0,1.0,3.0,12413.0,233.0,1.0,1.0,1.0,3.0,9.0,17.0,26.0,0.0
186,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,16125.0,416.0,1.0,1.0,0.0,1.0,0.0,16114.0,133.0,0.0,1.0,1.0,2.0,3.0,33.0,44.0,0.0
187,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,7875.0,2115.0,7.0,1.0,1.0,1.0,3.0,7514.0,750.0,2.0,1.0,1.0,8.0,26.0,33.0,29.0,0.0
188,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,8875.0,1066.0,4.0,1.0,1.0,1.0,2.0,8130.0,533.0,2.0,1.0,1.0,8.0,16.0,17.0,33.0,0.0
189,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,9375.0,433.0,1.0,1.0,0.0,1.0,0.0,9180.0,100.0,0.0,0.0,1.0,0.0,6.0,17.0,17.0,0.0
190,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,125.0,7278.0,24.0,1.0,1.0,1.0,8.0,98.0,2682.0,9.0,1.0,1.0,23.0,96.0,34.0,28.0,0.0
191,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,17875.0,2148.0,7.0,1.0,1.0,1.0,4.0,17563.0,632.0,2.0,1.0,1.0,9.0,27.0,17.0,23.0,0.0
192,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 LBBB,107493,30076,Left bundle branch block,107493.0,30076.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30063.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
193,ECG Study,Resident,MALE,0,resident,Stimulus,ST elevation MI,274067,30059,,,,,,,,,,,,,,,,,,,,
194,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,6375.0,133.0,0.0,1.0,0.0,1.0,0.0,6271.0,34.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
195,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,6125.0,1167.0,4.0,1.0,1.0,1.0,2.0,6338.0,550.0,2.0,1.0,1.0,2.0,21.0,17.0,26.0,0.0
196,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,29625.0,500.0,2.0,1.0,0.0,1.0,0.0,29449.0,283.0,1.0,0.0,1.0,0.0,9.0,67.0,31.0,0.0
197,ECG Study,Resident,MALE,0,resident,Static AOI,3 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,28125.0,867.0,3.0,1.0,0.0,1.0,0.0,12138.0,517.0,2.0,1.0,1.0,2.0,8.0,17.0,65.0,0.0
198,ECG Study,Resident,MALE,0,resident,Static AOI,aVF STEMI,274067,30059,ST elevation MI,274067.0,30059.0,1375.0,1284.0,4.0,1.0,1.0,1.0,3.0,344.0,583.0,2.0,1.0,1.0,6.0,17.0,33.0,34.0,0.0
199,ECG Study,Resident,MALE,0,resident,Static AOI,V3 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,375.0,983.0,3.0,1.0,1.0,1.0,3.0,311.0,533.0,2.0,1.0,1.0,5.0,10.0,17.0,53.0,0.0
200,ECG Study,Resident,MALE,0,resident,Static AOI,V6 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,16589.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
201,ECG Study,Resident,MALE,0,resident,Static AOI,2 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,625.0,5068.0,17.0,1.0,1.0,1.0,7.0,510.0,2303.0,8.0,1.0,1.0,11.0,72.0,17.0,32.0,0.0
202,ECG Study,Resident,MALE,0,resident,Static AOI,aVL STEMI,274067,30059,ST elevation MI,274067.0,30059.0,4875.0,2934.0,10.0,1.0,1.0,1.0,5.0,4737.0,1301.0,4.0,1.0,1.0,6.0,40.0,34.0,33.0,0.0
203,ECG Study,Resident,MALE,0,resident,Static AOI,V2 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,11375.0,3534.0,12.0,1.0,1.0,1.0,8.0,11488.0,1832.0,6.0,1.0,1.0,11.0,43.0,17.0,43.0,0.0
204,ECG Study,Resident,MALE,0,resident,Static AOI,V5 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,16625.0,583.0,2.0,1.0,1.0,1.0,2.0,16623.0,267.0,1.0,1.0,1.0,4.0,9.0,16.0,30.0,0.0
205,ECG Study,Resident,MALE,0,resident,Static AOI,1 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,1875.0,1567.0,5.0,1.0,1.0,1.0,3.0,1746.0,602.0,2.0,1.0,1.0,6.0,23.0,17.0,26.0,0.0
206,ECG Study,Resident,MALE,0,resident,Static AOI,aVR STEMI,274067,30059,ST elevation MI,274067.0,30059.0,13375.0,1567.0,5.0,1.0,0.0,1.0,0.0,13307.0,700.0,2.0,0.0,1.0,0.0,26.0,17.0,27.0,0.0
207,ECG Study,Resident,MALE,0,resident,Static AOI,V1 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,17625.0,2100.0,7.0,1.0,1.0,1.0,3.0,16990.0,1332.0,4.0,1.0,1.0,6.0,23.0,17.0,58.0,0.0
208,ECG Study,Resident,MALE,0,resident,Static AOI,V4 STEMI,274067,30059,ST elevation MI,274067.0,30059.0,19375.0,900.0,3.0,1.0,1.0,1.0,2.0,19340.0,616.0,2.0,1.0,1.0,2.0,13.0,33.0,47.0,0.0
